created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
08/29/2015,183823,415492,POINT (-74.12925531704255 40.56932923963994),0,4,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,87 EAST BROADWAY,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56932924,-74.12925532,948339.744709,146724.946758
09/01/2015,193392,340964,POINT (-73.88845505230005 40.75201834097717),3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,34-041 78 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028500,New York,40.75201834,-73.88845505,1015155.13404,213276.910438
08/30/2015,189412,108374,POINT (-73.95964901245621 40.80797913930977),7,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,421 WEST 118 STREET,10027,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1020701,New York,40.80797914,-73.95964901,995420.433028,233648.219105
08/31/2015,192613,103302,POINT (-73.9910510698564 40.71789414068723),8,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,81 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001800,New York,40.71789414,-73.99105107,986730.700735,200824.840854
08/27/2015,180422,338341,POINT (-73.81745172605126 40.58445301719043),2,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,170 BEACH 96 STREET,11693,Far Rockaway,414,4,Queens,32,23,10,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4094201,New York,40.58445302,-73.81745173,1034954.82771,152261.253598
08/31/2015,193215,348308,POINT (-73.83726505044434 40.71747404648926),6,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,111-032 75 ROAD,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076901,New York,40.71747405,-73.83726505,1029361.42847,200713.564174
08/18/2015,155652,230659,POINT (-73.95876805978955 40.64350995666773),6,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,430 EAST 21 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051602,New York,40.64350996,-73.95876806,995692.51352,173727.10043
09/02/2015,198395,310814,POINT (-73.81106990213763 40.74189557542573),2,0,OnCurb,Alive,Fair,Quercus velutina,black oak,3or4,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,57-015 157 STREET,11355,Flushing,407,4,Queens,20,25,16,QN62,Queensboro Hill,4121500,New York,40.74189558,-73.8110699,1036603.73222,209625.643791
08/27/2015,180011,215945,POINT (-73.94773375909197 40.72471209836626),2,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,142 NASSAU AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.7247121,-73.94773376,998737.053691,203313.027807
09/02/2015,196189,206083,POINT (-73.97817573555842 40.61336762681189),2,0,OnCurb,Alive,Fair,Ulmus parvifolia,Chinese elm,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,6309 23 AVENUE,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61336763,-73.97817574,990309.313657,162743.50724
08/30/2015,189344,223210,POINT (-73.97702189271429 40.67139377694632),11,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,464 1 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015500,New York,40.67139378,-73.97702189,990624.12241,183884.095864
09/04/2015,203452,348268,POINT (-73.84989491987213 40.71641803079702),13,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,69-058 GROTON STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072300,New York,40.71641803,-73.84989492,1025860.99058,200322.574142
09/24/2015,254602,335323,POINT (-73.72058926721056 40.73005637429149),0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,246-031 87 AVENUE,11426,Bellerose,413,4,Queens,23,33,11,QN43,Bellerose,4161700,New York,40.73005637,-73.72058927,1061690.1791,205379.297953
09/01/2015,193415,340683,POINT (-73.88691824253469 40.74880946020663),5,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,37-021 79 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.74880946,-73.88691824,1015582.43831,212108.358641
09/07/2015,208616,220173,POINT (-73.96443055297196 40.68992126621629),14,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,255 RYERSON STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.68992127,-73.96443055,994114.21648,190635.361561
09/02/2015,196773,103294,POINT (-73.99258530685162 40.713373139859165),4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,19 PIKE STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1000800,New York,40.71337314,-73.99258531,986305.53984,199177.662718
09/01/2015,194576,108174,POINT (-73.957344722619 40.78362693305194),4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,17 EAST 90 STREET,10128,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1015002,New York,40.78362693,-73.95734472,996062.653856,224776.167951
08/29/2015,186220,504289,POINT (-73.89762115524974 40.85331989669758),23,0,OffsetFromCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,2144 WEBSTER AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2037900,New York,40.8533199,-73.89762116,1012572.39872,250181.503624
08/29/2015,186222,504289,POINT (-73.89754942032492 40.85343197125472),20,0,OffsetFromCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2144 WEBSTER AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2037900,New York,40.85343197,-73.89754942,1012592.19593,250222.359841
09/03/2015,200562,210199,POINT (-73.93722721583481 40.603553323922085),12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2076 GERRITSEN AVENUE,11229,Brooklyn,315,3,Brooklyn,46,41,19,BK44,Madison,3056800,New York,40.60355332,-73.93722722,1001680.86834,159173.392989
08/30/2015,189262,223331,POINT (-73.97583385907967 40.67251914607702),26,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,Helpful,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,10 POLHEMUS PLACE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,New York,40.67251915,-73.97583386,990953.569586,184294.188548
09/07/2015,208750,219396,POINT (-73.96617511894218 40.69184502634672),14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,145 WILLOUGHBY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019500,New York,40.69184503,-73.96617512,993630.138052,191336.052089
09/03/2015,200751,300790,POINT (-73.93081309998803 40.76126292270407),4,0,OnCurb,Alive,Poor,Acer rubrum,red maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,24-018 34 AVENUE,11106,Astoria,401,4,Queens,26,30,12,QN70,Astoria,4004700,New York,40.76126292,-73.9308131,1003416.56992,216632.90471
09/02/2015,198656,341176,POINT (-73.8842577960789 40.75500929834955),10,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,33-021 83 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028100,New York,40.7550093,-73.8842578,1016316.60383,214368.120854
08/29/2015,187458,343043,POINT (-73.86680791870741 40.74135152751541),11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-016 96 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4044302,New York,40.74135153,-73.86680792,1021158.68897,209399.031383
08/27/2015,180372,229837,POINT (-73.95757494515665 40.620077502865605),5,0,OnCurb,Alive,Good,Cladrastis kentukea,Kentucky yellowwood,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1245 EAST 18 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053800,New York,40.6200775,-73.95757495,996027.756288,165190.18837
09/08/2015,209075,416187,POINT (-74.10381913754505 40.56090036374051),5,0,OnCurb,Alive,Poor,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,204 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.56090036,-74.10381914,955402.887735,143644.701934
09/07/2015,208377,106403,POINT (-73.97564655953282 40.78153315304031),6,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,380 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78153315,-73.97564656,990994.483546,224011.394219
08/30/2015,188740,302395,POINT (-73.91558835986825 40.783063237943445),18,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,19-009 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78306324,-73.91558836,1007626.5638,224579.181797
09/08/2015,209263,222724,POINT (-73.91501094656834 40.70269515018618),12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1471 GREENE AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3044300,New York,40.70269515,-73.91501095,1007814.87871,195298.694098
09/03/2015,199954,212108,POINT (-73.93774080620173 40.60860286592779),22,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2923 FILLMORE AVENUE,11229,Brooklyn,318,3,Brooklyn,46,59,22,BK44,Madison,3063800,New York,40.60860287,-73.93774081,1001536.94606,161012.969363
08/25/2015,174249,105798,POINT (-73.9646938885783 40.753202215258575),16,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,17 BEEKMAN PLACE,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1008603,New York,40.75320222,-73.96469389,994031.895122,213690.528377
08/30/2015,189558,219477,POINT (-73.97033005013648 40.69520932340044),10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,82 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK68,Fort Greene,3018700,New York,40.69520932,-73.97033005,992477.499281,192561.346883
06/04/2015,9934,404027,POINT (-74.10024691085466 40.62983860260051),4,0,OnCurb,Alive,Fair,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,215 HART BOULEVARD,10301,Staten Island,501,5,Staten Island,49,61,24,SI35,New Brighton-Silver Lake,5005900,New York,40.6298386,-74.10024691,956424.206558,168759.486022
07/13/2015,64617,107215,POINT (-73.95613853622203 40.76338201383262),10,0,OnCurb,Alive,Good,Juglans nigra,black walnut,None,None,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,1233 YORK AVENUE,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011600,New York,40.76338201,-73.95613854,996400.379887,217400.432047
06/23/2015,31375,506549,POINT (-73.88380410088337 40.88264450033957),5,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3424 GATES PLACE,10467,Bronx,207,2,Bronx,11,80,36,BX43,Norwood,2042100,New York,40.8826445,-73.8838041,1016380.61683,260870.364464
07/31/2015,106279,108583,POINT (-73.95525227671561 40.821100085484176),7,0,OnCurb,Alive,Fair,Juglans nigra,black walnut,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,607 WEST 136 STREET,10031,New York,109,1,Manhattan,7,70,31,MN06,Manhattanville,1022301,New York,40.82110009,-73.95525228,996635.146806,238429.240383
05/22/2015,2010,315566,POINT (-73.7763079848523 40.78679318580616),20,0,OnCurb,Alive,Fair,Salix babylonica,weeping willow,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,15-060 WATERS EDGE DRIVE,11360,Bayside,407,4,Queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,4099703,New York,40.78679319,-73.77630798,1046194.68975,226005.958143
08/05/2015,121791,223267,POINT (-73.97853040409757 40.67141979787032),27,0,OffsetFromCurb,Alive,Good,Juglans nigra,black walnut,None,None,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,494 2 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3015500,New York,40.6714198,-73.9785304,990205.659337,183893.469861
05/19/2015,306,501897,POINT (-73.89717699105788 40.823932976903855),5,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1010 ROGERS PLACE,10459,Bronx,202,2,Bronx,17,79,32,BX33,Longwood,2013100,New York,40.82393298,-73.89717699,1012707.84137,239474.904302
09/08/2015,209367,405471,POINT (-74.10139062844218 40.565438312165156),11,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,21 HETT AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5012804,New York,40.56543831,-74.10139063,956079.584872,145297.195676
09/04/2015,203408,224304,POINT (-73.99601456870768 40.68432127920387),4,0,OnCurb,Alive,Good,Cercidiphyllum japonicum,katsura tree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,51 TOMPKINS PLACE,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006700,New York,40.68432128,-73.99601457,985355.343578,188593.145501
09/03/2015,200461,306675,POINT (-73.78797613877593 40.731517380911264),20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,69-085 182 STREET,11365,Fresh Meadows,408,4,Queens,24,25,11,QN41,Fresh Meadows-Utopia,4134100,New York,40.73151738,-73.78797614,1043012.3011,205859.197255
09/03/2015,199918,229847,POINT (-73.95867102916384 40.621368085951126),33,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1189 EAST 17 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3076800,New York,40.62136809,-73.95867103,995723.247055,165660.236315
08/29/2015,186214,504289,POINT (-73.89812006309042 40.852480776513005),2,0,OnCurb,Alive,Good,Quercus phellos,willow oak,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2095 WEBSTER AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2037900,New York,40.85248078,-73.89812006,1012434.73496,249875.619393
08/30/2015,189161,223273,POINT (-73.97446664069554 40.67241371651977),13,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,1or2,Harmful,NoDamage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,810 CARROLL STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,New York,40.67241372,-73.97446664,991332.840481,184255.885147
09/03/2015,200043,315980,POINT (-73.81566086321938 40.79312979863081),26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,149-049 9 AVENUE,11357,Whitestone,407,4,Queens,19,27,11,QN49,Whitestone,4098100,New York,40.7931298,-73.81566086,1035292.26831,228289.21834
08/30/2015,190122,107593,POINT (-73.94709987743822 40.771544127341684),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,29 EAST END AVENUE,10075,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.77154413,-73.94709988,998902.447717,220375.542894
08/31/2015,191637,415413,POINT (-74.1305711713965 40.56870372395937),13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,"Stones,TrunkOther,BranchLights,BranchOther",Yes,No,No,No,No,Yes,Yes,No,Yes,56 BARBARA STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56870372,-74.13057117,947973.829102,146497.598459
09/03/2015,200218,102446,POINT (-73.99791092605643 40.71221565337285),3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,29 OLIVER STREET,10038,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1002700,New York,40.71221565,-73.99791093,984829.154013,198755.875176
08/31/2015,191401,106696,POINT (-73.97743435119135 40.791989597708636),8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,326 WEST 90 STREET,10024,New York,107,1,Manhattan,6,67,31,MN12,Upper West Side,1017500,New York,40.7919896,-73.97743435,990498.388082,227820.902019
08/27/2015,181216,216307,POINT (-73.95047023932247 40.729103597487324),12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,232 CALYER STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3057900,New York,40.7291036,-73.95047024,997977.656916,204912.546261
08/25/2015,173485,217411,POINT (-73.95118769407733 40.708755015793294),13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,403 HEWES STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,North Side-South Side,3052700,New York,40.70875502,-73.95118769,997782.938473,197498.823884
09/08/2015,209824,108871,POINT (-73.96179560183381 40.81089603220918),15,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3040 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,New York,40.81089603,-73.9617956,994825.725556,234710.680235
09/25/2015,259732,301139,POINT (-73.92238819386874 40.76548750410438),0,19,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,30-055 31 STREET,11102,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4006300,New York,40.7654875,-73.92238819,1005749.12366,218174.013833
08/27/2015,179725,216100,POINT (-73.95149844866991 40.726692659657836),10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,645 LEONARD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3056100,New York,40.72669266,-73.95149845,997693.165031,204034.007336
08/27/2015,179859,348555,POINT (-73.83735388124283 40.72053732635821),6,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,112-001 72 DRIVE,11375,Forest Hills,406,4,Queens,29,27,15,QN17,Forest Hills,4075701,New York,40.72053733,-73.83735388,1029334.73167,201829.563254
08/27/2015,179991,226685,POINT (-73.96007375256063 40.656974564637764),14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,665 FLATBUSH AVENUE,11225,Brooklyn,309,3,Brooklyn,40,43,21,BK60,Prospect Lefferts Gardens-Wingate,3079601,New York,40.65697456,-73.96007375,995327.927307,178632.459714
09/05/2015,204042,218140,POINT (-73.93873688440169 40.7155577913534),6,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,81 OLIVE STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3044900,New York,40.71555779,-73.93873688,1001233.12186,199979.4495
09/07/2015,208618,220173,POINT (-73.96407985825756 40.689962337761045),17,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,349 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.68996234,-73.96407986,994211.465958,190650.364812
09/07/2015,208620,220173,POINT (-73.9638824143063 40.68998546057863),10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,349 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.68998546,-73.96388241,994266.218145,190658.811646
09/07/2015,208635,220173,POINT (-73.96093802087381 40.69032763941216),13,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69032764,-73.96093802,995082.708966,190783.8278
